         [16/10/2023 13:42:14]       INFO: Server  transitioned from old state 0 via transition edge 101 to new state 3
[16/10/2023 13:42:14]       INFO: Reading data from data set and constructing synthetic queries...
[16/10/2023 13:54:44]       INFO: got 4304 datapoints from osm 15 
[16/10/2023 13:54:44]       INFO: Query: Query[, attributeIndex:7 from:1695070119, to:1695070338, pointQuery:0, whereIndex:7, whereFrom:1695070119, whereTo:1695070338, agg:4, epsilon:0.001, extra:0]
[16/10/2023 13:54:44]       INFO: Retrieval: number of datapoints  68864 noise 6449 , interval [1695070119,1695070338]
[16/10/2023 13:54:44]       INFO: Query 177 / 1000 : real records  62415 ( +     0 padding +  6449 noise,  68864 total) (2324 ms, or   37 μs / record)
[16/10/2023 13:54:44]       INFO: Runtime Measurment: {before: 4954 μs, ORAMs: 2265 ms, after:   54 ms}
[16/10/2023 13:54:44]       INFO: Noise nodes 7
[16/10/2023 13:54:45]       INFO: num in osm 0: 4498
[16/10/2023 13:54:45]       INFO: num in osm 1: 4561
[16/10/2023 13:54:45]       INFO: num in osm 2: 4569
[16/10/2023 13:54:45]       INFO: num in osm 3: 4591
[16/10/2023 13:54:45]       INFO: num in osm 4: 4401
[16/10/2023 13:54:45]       INFO: num in osm 5: 4642
[16/10/2023 13:54:45]       INFO: num in osm 6: 4691
[16/10/2023 13:54:45]       INFO: num in osm 7: 4529
[16/10/2023 13:54:45]       INFO: num in osm 8: 4573
[16/10/2023 13:54:45]       INFO: num in osm 9: 4581
[16/10/2023 13:54:45]       INFO: num in osm 10: 4482
[16/10/2023 13:54:45]       INFO: num in osm 11: 4503
[16/10/2023 13:54:45]       INFO: num in osm 12: 4667
[16/10/2023 13:54:45]       INFO: num in osm 13: 4469
[16/10/2023 13:54:45]       INFO: num in osm 14: 4566
[16/10/2023 13:54:45]       INFO: num in osm 15: 4567
[16/10/2023 13:54:45]       INFO: estimate 619  for dosm 0
[16/10/2023 13:54:45]       INFO: estimate 556  for dosm 1
[16/10/2023 13:54:45]       INFO: estimate 548  for dosm 2
[16/10/2023 13:54:45]       INFO: estimate 526  for dosm 3
[16/10/2023 13:54:45]       INFO: estimate 716  for dosm 4
[16/10/2023 13:54:45]       INFO: estimate 475  for dosm 5
[16/10/2023 13:54:45]       INFO: estimate 426  for dosm 6
[16/10/2023 13:54:45]       INFO: estimate 588  for dosm 7
[16/10/2023 13:54:45]       INFO: estimate 544  for dosm 8
[16/10/2023 13:54:45]       INFO: estimate 536  for dosm 9
[16/10/2023 13:54:45]       INFO: estimate 635  for dosm 10
[16/10/2023 13:54:45]       INFO: estimate 614  for dosm 11
[16/10/2023 13:54:45]       INFO: estimate 450  for dosm 12
[16/10/2023 13:54:45]       INFO: estimate 648  for dosm 13
[16/10/2023 13:54:45]       INFO: estimate 551  for dosm 14
[16/10/2023 13:54:45]       INFO: estimate 550  for dosm 15
[16/10/2023 13:54:47]       INFO: got 5117 datapoints from osm 0 
[16/10/2023 13:54:47]       INFO: got 5117 datapoints from osm 1 
[16/10/2023 13:54:47]       INFO: got 5117 datapoints from osm 2 
[16/10/2023 13:54:47]       INFO: got 5117 datapoints from osm 3 
[16/10/2023 13:54:47]       INFO: got 5117 datapoints from osm 4 
[16/10/2023 13:54:47]       INFO: got 5117 datapoints from osm 5 
[16/10/2023 13:54:47]       INFO: got 5117 datapoints from osm 6 
[16/10/2023 13:54:47]       INFO: got 5117 datapoints from osm 7 
[16/10/2023 13:54:47]       INFO: got 5117 datapoints from osm 8 
[16/10/2023 13:54:47]       INFO: got 5117 datapoints from osm 9 
[16/10/2023 13:54:47]       INFO: got 5117 datapoints from osm 10 
[16/10/2023 13:54:47]       INFO: got 5117 datapoints from osm 11 
[16/10/2023 13:54:47]       INFO: got 5117 datapoints from osm 12 
[16/10/2023 13:54:47]       INFO: got 5117 datapoints from osm 13 
[16/10/2023 13:54:47]       INFO: got 5117 datapoints from osm 14 
[16/10/2023 13:54:47]       INFO: got 5117 datapoints from osm 15 
[16/10/2023 13:54:47]       INFO: Query: Query[, attributeIndex:7 from:1695069574, to:1695069797, pointQuery:0, whereIndex:7, whereFrom:1695069574, whereTo:1695069797, agg:4, epsilon:0.001, extra:0]
[16/10/2023 13:54:47]       INFO: Retrieval: number of datapoints  81872 noise 8982 , interval [1695069574,1695069797]
[16/10/2023 13:54:48]       INFO: Query 178 / 1000 : real records  72890 ( +     0 padding +  8982 noise,  81872 total) (2800 ms, or   38 μs / record)
[16/10/2023 13:54:48]       INFO: Runtime Measurment: {before: 5404 μs, ORAMs: 2730 ms, after:   64 ms}
[16/10/2023 13:54:48]       INFO: Noise nodes 6
[16/10/2023 13:54:48]       INFO: num in osm 0: 5155
[16/10/2023 13:54:48]       INFO: num in osm 1: 5166
[16/10/2023 13:54:48]       INFO: num in osm 2: 5238
[16/10/2023 13:54:48]       INFO: num in osm 3: 5109
[16/10/2023 13:54:48]       INFO: num in osm 4: 5141
[16/10/2023 13:54:48]       INFO: num in osm 5: 5189
[16/10/2023 13:54:48]       INFO: num in osm 6: 5192
[16/10/2023 13:54:48]       INFO: num in osm 7: 5178
[16/10/2023 13:54:48]       INFO: num in osm 8: 5259
[16/10/2023 13:54:48]       INFO: num in osm 9: 5200
[16/10/2023 13:54:48]       INFO: num in osm 10: 5282
[16/10/2023 13:54:48]       INFO: num in osm 11: 5234
[16/10/2023 13:54:48]       INFO: num in osm 12: 5179
[16/10/2023 13:54:48]       INFO: num in osm 13: 5238
[16/10/2023 13:54:48]       INFO: num in osm 14: 5119
[16/10/2023 13:54:48]       INFO: num in osm 15: 5203
[16/10/2023 13:54:48]       INFO: estimate 503  for dosm 0
[16/10/2023 13:54:48]       INFO: estimate 492  for dosm 1
[16/10/2023 13:54:48]       INFO: estimate 420  for dosm 2
[16/10/2023 13:54:48]       INFO: estimate 549  for dosm 3
[16/10/2023 13:54:48]       INFO: estimate 517  for dosm 4
[16/10/2023 13:54:48]       INFO: estimate 469  for dosm 5
[16/10/2023 13:54:48]       INFO: estimate 466  for dosm 6
[16/10/2023 13:54:48]       INFO: estimate 480  for dosm 7
[16/10/2023 13:54:48]       INFO: estimate 399  for dosm 8
[16/10/2023 13:54:48]       INFO: estimate 458  for dosm 9
[16/10/2023 13:54:48]       INFO: estimate 376  for dosm 10
[16/10/2023 13:54:48]       INFO: estimate 424  for dosm 11
[16/10/2023 13:54:48]       INFO: estimate 479  for dosm 12
[16/10/2023 13:54:48]       INFO: estimate 420  for dosm 13
[16/10/2023 13:54:48]       INFO: estimate 539  for dosm 14
[16/10/2023 13:54:48]       INFO: estimate 455  for dosm 15
[16/10/2023 13:54:51]       INFO: got 5658 datapoints from osm 0 
[16/10/2023 13:54:51]       INFO: got 5658 datapoints from osm 1 
[16/10/2023 13:54:51]       INFO: got 5658 datapoints from osm 2 
[16/10/2023 13:54:51]       INFO: got 5658 datapoints from osm 3 
[16/10/2023 13:54:51]       INFO: got 5658 datapoints from osm 4 
[16/10/2023 13:54:51]       INFO: got 5658 datapoints from osm 5 
[16/10/2023 13:54:51]       INFO: got 5658 datapoints from osm 6 
[16/10/2023 13:54:51]       INFO: got 5658 datapoints from osm 7 
[16/10/2023 13:54:51]       INFO: got 5658 datapoints from osm 8 
[16/10/2023 13:54:51]       INFO: got 5658 datapoints from osm 9 
[16/10/2023 13:54:51]       INFO: got 5658 datapoints from osm 10 
[16/10/2023 13:54:51]       INFO: got 5658 datapoints from osm 11 
[16/10/2023 13:54:51]       INFO: got 5658 datapoints from osm 12 
[16/10/2023 13:54:51]       INFO: got 5658 datapoints from osm 13 
[16/10/2023 13:54:51]       INFO: got 5658 datapoints from osm 14 
[16/10/2023 13:54:51]       INFO: got 5658 datapoints from osm 15 
[16/10/2023 13:54:51]       INFO: Query: Query[, attributeIndex:7 from:1695069977, to:1695070255, pointQuery:0, whereIndex:7, whereFrom:1695069977, whereTo:1695070255, agg:4, epsilon:0.001, extra:0]
[16/10/2023 13:54:51]       INFO: Retrieval: number of datapoints  90528 noise 7446 , interval [1695069977,1695070255]
[16/10/2023 13:54:52]       INFO: Query 179 / 1000 : real records  83082 ( +     0 padding +  7446 noise,  90528 total) (3061 ms, or   36 μs / record)
[16/10/2023 13:54:52]       INFO: Runtime Measurment: {before: 4519 μs, ORAMs: 2986 ms, after:   70 ms}
[16/10/2023 13:54:52]       INFO: Noise nodes 6
[16/10/2023 13:54:52]       INFO: num in osm 0: 5899
[16/10/2023 13:54:52]       INFO: num in osm 1: 5845
[16/10/2023 13:54:52]       INFO: num in osm 2: 5755
[16/10/2023 13:54:52]       INFO: num in osm 3: 5769
[16/10/2023 13:54:52]       INFO: num in osm 4: 5984
[16/10/2023 13:54:52]       INFO: num in osm 5: 5824
[16/10/2023 13:54:52]       INFO: num in osm 6: 5803
[16/10/2023 13:54:52]       INFO: num in osm 7: 5808
[16/10/2023 13:54:52]       INFO: num in osm 8: 5916
[16/10/2023 13:54:52]       INFO: num in osm 9: 5762
[16/10/2023 13:54:52]       INFO: num in osm 10: 5895
[16/10/2023 13:54:52]       INFO: num in osm 11: 5944
[16/10/2023 13:54:52]       INFO: num in osm 12: 5891
[16/10/2023 13:54:52]       INFO: num in osm 13: 5871
[16/10/2023 13:54:52]       INFO: num in osm 14: 5859
[16/10/2023 13:54:52]       INFO: num in osm 15: 5866
[16/10/2023 13:54:52]       INFO: estimate 558  for dosm 0
[16/10/2023 13:54:52]       INFO: estimate 612  for dosm 1
[16/10/2023 13:54:52]       INFO: estimate 702  for dosm 2
[16/10/2023 13:54:52]       INFO: estimate 688  for dosm 3
[16/10/2023 13:54:52]       INFO: estimate 473  for dosm 4
[16/10/2023 13:54:52]       INFO: estimate 633  for dosm 5
[16/10/2023 13:54:52]       INFO: estimate 654  for dosm 6
[16/10/2023 13:54:52]       INFO: estimate 649  for dosm 7
[16/10/2023 13:54:52]       INFO: estimate 541  for dosm 8
[16/10/2023 13:54:52]       INFO: estimate 695  for dosm 9
[16/10/2023 13:54:52]       INFO: estimate 562  for dosm 10
[16/10/2023 13:54:52]       INFO: estimate 513  for dosm 11
[16/10/2023 13:54:52]       INFO: estimate 566  for dosm 12
[16/10/2023 13:54:52]       INFO: estimate 586  for dosm 13
[16/10/2023 13:54:52]       INFO: estimate 598  for dosm 14
[16/10/2023 13:54:52]       INFO: estimate 591  for dosm 15
[16/10/2023 13:54:55]       INFO: got 6457 datapoints from osm 0 
[16/10/2023 13:54:55]       INFO: got 6457 datapoints from osm 1 
[16/10/2023 13:54:55]       INFO: got 6457 datapoints from osm 2 
[16/10/2023 13:54:55]       INFO: got 6457 datapoints from osm 3 
[16/10/2023 13:54:55]       INFO: got 6457 datapoints from osm 4 
[16/10/2023 13:54:55]       INFO: got 6457 datapoints from osm 5 
[16/10/2023 13:54:55]       INFO: got 6457 datapoints from osm 6 
[16/10/2023 13:54:55]       INFO: got 6457 datapoints from osm 7 
[16/10/2023 13:54:55]       INFO: got 6457 datapoints from osm 8 
[16/10/2023 13:54:55]       INFO: got 6457 datapoints from osm 9 
[16/10/2023 13:54:55]       INFO: got 6457 datapoints from osm 10 
[16/10/2023 13:54:55]       INFO: got 6457 datapoints from osm 11 
[16/10/2023 13:54:55]       INFO: got 6457 datapoints from osm 12 
[16/10/2023 13:54:55]       INFO: got 6457 datapoints from osm 13 
[16/10/2023 13:54:55]       INFO: got 6457 datapoints from osm 14 
[16/10/2023 13:54:55]       INFO: got 6457 datapoints from osm 15 
[16/10/2023 13:54:55]       INFO: Query: Query[, attributeIndex:7 from:1695068060, to:1695068373, pointQuery:0, whereIndex:7, whereFrom:1695068060, whereTo:1695068373, agg:4, epsilon:0.001, extra:0]
[16/10/2023 13:54:55]       INFO: Retrieval: number of datapoints 103312 noise 9621 , interval [1695068060,1695068373]
[16/10/2023 13:54:56]       INFO: Query 180 / 1000 : real records  93691 ( +     0 padding +  9621 noise, 103312 total) (3489 ms, or   37 μs / record)
[16/10/2023 13:54:56]       INFO: Runtime Measurment: {before: 4388 μs, ORAMs: 3405 ms, after:   79 ms}
[16/10/2023 13:54:56]       INFO: Noise nodes 3
[16/10/2023 13:54:56]       INFO: num in osm 0: 704
[16/10/2023 13:54:56]       INFO: num in osm 1: 632
[16/10/2023 13:54:56]       INFO: num in osm 2: 681
[16/10/2023 13:54:56]       INFO: num in osm 3: 642
[16/10/2023 13:54:56]       INFO: num in osm 4: 638
[16/10/2023 13:54:56]       INFO: num in osm 5: 652
[16/10/2023 13:54:56]       INFO: num in osm 6: 622
[16/10/2023 13:54:56]       INFO: num in osm 7: 671
[16/10/2023 13:54:56]       INFO: num in osm 8: 631
[16/10/2023 13:54:56]       INFO: num in osm 9: 645
[16/10/2023 13:54:56]       INFO: num in osm 10: 709
[16/10/2023 13:54:56]       INFO: num in osm 11: 694
[16/10/2023 13:54:56]       INFO: num in osm 12: 681
[16/10/2023 13:54:56]       INFO: num in osm 13: 702
[16/10/2023 13:54:56]       INFO: num in osm 14: 644
[16/10/2023 13:54:56]       INFO: num in osm 15: 648
[16/10/2023 13:54:56]       INFO: estimate 182  for dosm 0
[16/10/2023 13:54:56]       INFO: estimate 254  for dosm 1
[16/10/2023 13:54:56]       INFO: estimate 205  for dosm 2
[16/10/2023 13:54:56]       INFO: estimate 244  for dosm 3
[16/10/2023 13:54:56]       INFO: estimate 248  for dosm 4
[16/10/2023 13:54:56]       INFO: estimate 234  for dosm 5
[16/10/2023 13:54:56]       INFO: estimate 264  for dosm 6
[16/10/2023 13:54:56]       INFO: estimate 215  for dosm 7
[16/10/2023 13:54:56]       INFO: estimate 255  for dosm 8
[16/10/2023 13:54:56]       INFO: estimate 241  for dosm 9
[16/10/2023 13:54:56]       INFO: estimate 177  for dosm 10
[16/10/2023 13:54:56]       INFO: estimate 192  for dosm 11
[16/10/2023 13:54:56]       INFO: estimate 205  for dosm 12
[16/10/2023 13:54:56]       INFO: estimate 184  for dosm 13
[16/10/2023 13:54:56]       INFO: estimate 242  for dosm 14
[16/10/2023 13:54:56]       INFO: estimate 238  for dosm 15
[16/10/2023 13:54:57]       INFO: got 886 datapoints from osm 0 
[16/10/2023 13:54:57]       INFO: got 886 datapoints from osm 1 
[16/10/2023 13:54:57]       INFO: got 886 datapoints from osm 2 
[16/10/2023 13:54:57]       INFO: got 886 datapoints from osm 3 
[16/10/2023 13:54:57]       INFO: got 886 datapoints from osm 4 
[16/10/2023 13:54:57]       INFO: got 886 datapoints from osm 5 
[16/10/2023 13:54:57]       INFO: got 886 datapoints from osm 6 
[16/10/2023 13:54:57]       INFO: got 886 datapoints from osm 7 
[16/10/2023 13:54:57]       INFO: got 886 datapoints from osm 8 
[16/10/2023 13:54:57]       INFO: got 886 datapoints from osm 9 
[16/10/2023 13:54:57]       INFO: got 886 datapoints from osm 10 
[16/10/2023 13:54:57]       INFO: got 886 datapoints from osm 11 
[16/10/2023 13:54:57]       INFO: got 886 datapoints from osm 12 
[16/10/2023 13:54:57]       INFO: got 886 datapoints from osm 13 
[16/10/2023 13:54:57]       INFO: got 886 datapoints from osm 14 
[16/10/2023 13:54:57]       INFO: got 886 datapoints from osm 15 
[16/10/2023 13:54:57]       INFO: Query: Query[, attributeIndex:7 from:1695068190, to:1695068227, pointQuery:0, whereIndex:7, whereFrom:1695068190, whereTo:1695068227, agg:4, epsilon:0.001, extra:0]
[16/10/2023 13:54:57]       INFO: Retrieval: number of datapoints  14176 noise 3580 , interval [1695068190,1695068227]
[16/10/2023 13:54:57]       INFO: Query 181 / 1000 : real records  10596 ( +     0 padding +  3580 noise,  14176 total) ( 522 ms, or   49 μs / record)
[16/10/2023 13:54:57]       INFO: Runtime Measurment: {before: 4924 μs, ORAMs:  506 ms, after:   10 ms}
[16/10/2023 13:54:57]       INFO: Noise nodes 6
[16/10/2023 13:54:57]       INFO: num in osm 0: 1332
[16/10/2023 13:54:57]       INFO: num in osm 1: 1306
[16/10/2023 13:54:57]       INFO: num in osm 2: 1358
[16/10/2023 13:54:57]       INFO: num in osm 3: 1316
[16/10/2023 13:54:57]       INFO: num in osm 4: 1322
[16/10/2023 13:54:57]       INFO: num in osm 5: 1289
[16/10/2023 13:54:57]       INFO: num in osm 6: 1387
[16/10/2023 13:54:57]       INFO: num in osm 7: 1334
[16/10/2023 13:54:57]       INFO: num in osm 8: 1352
[16/10/2023 13:54:57]       INFO: num in osm 9: 1322
[16/10/2023 13:54:57]       INFO: num in osm 10: 1289
[16/10/2023 13:54:57]       INFO: num in osm 11: 1300
[16/10/2023 13:54:57]       INFO: num in osm 12: 1277
[16/10/2023 13:54:57]       INFO: num in osm 13: 1294
[16/10/2023 13:54:57]       INFO: num in osm 14: 1376
[16/10/2023 13:54:57]       INFO: num in osm 15: 1295
[16/10/2023 13:54:57]       INFO: estimate 225  for dosm 0
[16/10/2023 13:54:57]       INFO: estimate 251  for dosm 1
[16/10/2023 13:54:57]       INFO: estimate 199  for dosm 2
[16/10/2023 13:54:57]       INFO: estimate 241  for dosm 3
[16/10/2023 13:54:57]       INFO: estimate 235  for dosm 4
[16/10/2023 13:54:57]       INFO: estimate 268  for dosm 5
[16/10/2023 13:54:57]       INFO: estimate 170  for dosm 6
[16/10/2023 13:54:57]       INFO: estimate 223  for dosm 7
[16/10/2023 13:54:57]       INFO: estimate 205  for dosm 8
[16/10/2023 13:54:57]       INFO: estimate 235  for dosm 9
[16/10/2023 13:54:57]       INFO: estimate 268  for dosm 10
[16/10/2023 13:54:57]       INFO: estimate 257  for dosm 11
[16/10/2023 13:54:57]       INFO: estimate 280  for dosm 12
[16/10/2023 13:54:57]       INFO: estimate 263  for dosm 13
[16/10/2023 13:54:57]       INFO: estimate 181  for dosm 14
[16/10/2023 13:54:57]       INFO: estimate 262  for dosm 15
[16/10/2023 13:54:58]       INFO: got 1557 datapoints from osm 0 
[16/10/2023 13:54:58]       INFO: got 1557 datapoints from osm 1 
[16/10/2023 13:54:58]       INFO: got 1557 datapoints from osm 2 
[16/10/2023 13:54:58]       INFO: got 1557 datapoints from osm 3 
[16/10/2023 13:54:58]       INFO: got 1557 datapoints from osm 4 
[16/10/2023 13:54:58]       INFO: got 1557 datapoints from osm 5 
[16/10/2023 13:54:58]       INFO: got 1557 datapoints from osm 6 
[16/10/2023 13:54:58]       INFO: got 1557 datapoints from osm 7 
[16/10/2023 13:54:58]       INFO: got 1557 datapoints from osm 8 
[16/10/2023 13:54:58]       INFO: got 1557 datapoints from osm 9 
[16/10/2023 13:54:58]       INFO: got 1557 datapoints from osm 10 
[16/10/2023 13:54:58]       INFO: got 1557 datapoints from osm 11 
[16/10/2023 13:54:58]       INFO: got 1557 datapoints from osm 12 
[16/10/2023 13:54:58]       INFO: got 1557 datapoints from osm 13 
[16/10/2023 13:54:58]       INFO: got 1557 datapoints from osm 14 
[16/10/2023 13:54:58]       INFO: got 1557 datapoints from osm 15 
[16/10/2023 13:54:58]       INFO: Query: Query[, attributeIndex:7 from:1695070574, to:1695070651, pointQuery:0, whereIndex:7, whereFrom:1695070574, whereTo:1695070651, agg:4, epsilon:0.001, extra:0]
[16/10/2023 13:54:58]       INFO: Retrieval: number of datapoints  24912 noise 3763 , interval [1695070574,1695070651]
[16/10/2023 13:54:58]       INFO: Query 182 / 1000 : real records  21149 ( +     0 padding +  3763 noise,  24912 total) ( 849 ms, or   40 μs / record)
[16/10/2023 13:54:58]       INFO: Runtime Measurment: {before: 6219 μs, ORAMs:  823 ms, after:   19 ms}
[16/10/2023 13:54:58]       INFO: Noise nodes 8
[16/10/2023 13:54:58]       INFO: num in osm 0: 1982
[16/10/2023 13:54:58]       INFO: num in osm 1: 1930
[16/10/2023 13:54:58]       INFO: num in osm 2: 1979
[16/10/2023 13:54:58]       INFO: num in osm 3: 1981
[16/10/2023 13:54:58]       INFO: num in osm 4: 2042
[16/10/2023 13:54:58]       INFO: num in osm 5: 1980
[16/10/2023 13:54:58]       INFO: num in osm 6: 1934
[16/10/2023 13:54:58]       INFO: num in osm 7: 2032
[16/10/2023 13:54:58]       INFO: num in osm 8: 1952
[16/10/2023 13:54:58]       INFO: num in osm 9: 1932
[16/10/2023 13:54:58]       INFO: num in osm 10: 1953
[16/10/2023 13:54:58]       INFO: num in osm 11: 1991
[16/10/2023 13:54:58]       INFO: num in osm 12: 1947
[16/10/2023 13:54:58]       INFO: num in osm 13: 1991
[16/10/2023 13:54:58]       INFO: num in osm 14: 1910
[16/10/2023 13:54:58]       INFO: num in osm 15: 1972
[16/10/2023 13:54:58]       INFO: estimate 274  for dosm 0
[16/10/2023 13:54:58]       INFO: estimate 326  for dosm 1
[16/10/2023 13:54:58]       INFO: estimate 277  for dosm 2
[16/10/2023 13:54:58]       INFO: estimate 275  for dosm 3
[16/10/2023 13:54:58]       INFO: estimate 214  for dosm 4
[16/10/2023 13:54:58]       INFO: estimate 276  for dosm 5
[16/10/2023 13:54:58]       INFO: estimate 322  for dosm 6
[16/10/2023 13:54:58]       INFO: estimate 224  for dosm 7
[16/10/2023 13:54:58]       INFO: estimate 304  for dosm 8
[16/10/2023 13:54:58]       INFO: estimate 324  for dosm 9
[16/10/2023 13:54:58]       INFO: estimate 303  for dosm 10
[16/10/2023 13:54:58]       INFO: estimate 265  for dosm 11
[16/10/2023 13:54:58]       INFO: estimate 309  for dosm 12
[16/10/2023 13:54:58]       INFO: estimate 265  for dosm 13
[16/10/2023 13:54:58]       INFO: estimate 346  for dosm 14
[16/10/2023 13:54:58]       INFO: estimate 284  for dosm 15
[16/10/2023 13:54:59]       INFO: got 2256 datapoints from osm 0 
[16/10/2023 13:54:59]       INFO: got 2256 datapoints from osm 1 
[16/10/2023 13:54:59]       INFO: got 2256 datapoints from osm 2 
[16/10/2023 13:54:59]       INFO: got 2256 datapoints from osm 3 
[16/10/2023 13:54:59]       INFO: got 2256 datapoints from osm 4 
[16/10/2023 13:54:59]       INFO: got 2256 datapoints from osm 5 
[16/10/2023 13:54:59]       INFO: got 2256 datapoints from osm 6 
[16/10/2023 13:54:59]       INFO: got 2256 datapoints from osm 7 
[16/10/2023 13:54:59]       INFO: got 2256 datapoints from osm 8 
[16/10/2023 13:54:59]       INFO: got 2256 datapoints from osm 9 
[16/10/2023 13:54:59]       INFO: got 2256 datapoints from osm 10 
[16/10/2023 13:54:59]       INFO: got 2256 datapoints from osm 11 
[16/10/2023 13:54:59]       INFO: got 2256 datapoints from osm 12 
[16/10/2023 13:54:59]       INFO: got 2256 datapoints from osm 13 
[16/10/2023 13:54:59]       INFO: got 2256 datapoints from osm 14 
[16/10/2023 13:54:59]       INFO: got 2256 datapoints from osm 15 
[16/10/2023 13:54:59]       INFO: Query: Query[, attributeIndex:7 from:1695071178, to:1695071286, pointQuery:0, whereIndex:7, whereFrom:1695071178, whereTo:1695071286, agg:4, epsilon:0.001, extra:0]
[16/10/2023 13:54:59]       INFO: Retrieval: number of datapoints  36096 noise 4588 , interval [1695071178,1695071286]
[16/10/2023 13:55:00]       INFO: Query 183 / 1000 : real records  31508 ( +     0 padding +  4588 noise,  36096 total) (1228 ms, or   38 μs / record)
[16/10/2023 13:55:00]       INFO: Runtime Measurment: {before: 4307 μs, ORAMs: 1195 ms, after:   28 ms}
[16/10/2023 13:55:00]       INFO: Noise nodes 6
[16/10/2023 13:55:00]       INFO: num in osm 0: 2604
[16/10/2023 13:55:00]       INFO: num in osm 1: 2582
[16/10/2023 13:55:00]       INFO: num in osm 2: 2541
[16/10/2023 13:55:00]       INFO: num in osm 3: 2627
[16/10/2023 13:55:00]       INFO: num in osm 4: 2666
[16/10/2023 13:55:00]       INFO: num in osm 5: 2591
[16/10/2023 13:55:00]       INFO: num in osm 6: 2631
[16/10/2023 13:55:00]       INFO: num in osm 7: 2554
[16/10/2023 13:55:00]       INFO: num in osm 8: 2716
[16/10/2023 13:55:00]       INFO: num in osm 9: 2570
[16/10/2023 13:55:00]       INFO: num in osm 10: 2649
[16/10/2023 13:55:00]       INFO: num in osm 11: 2626
[16/10/2023 13:55:00]       INFO: num in osm 12: 2643
[16/10/2023 13:55:00]       INFO: num in osm 13: 2586
[16/10/2023 13:55:00]       INFO: num in osm 14: 2604
[16/10/2023 13:55:00]       INFO: num in osm 15: 2595
[16/10/2023 13:55:00]       INFO: estimate 447  for dosm 0
[16/10/2023 13:55:00]       INFO: estimate 469  for dosm 1
[16/10/2023 13:55:00]       INFO: estimate 510  for dosm 2
[16/10/2023 13:55:00]       INFO: estimate 424  for dosm 3
[16/10/2023 13:55:00]       INFO: estimate 385  for dosm 4
[16/10/2023 13:55:00]       INFO: estimate 460  for dosm 5
[16/10/2023 13:55:00]       INFO: estimate 420  for dosm 6
[16/10/2023 13:55:00]       INFO: estimate 497  for dosm 7
[16/10/2023 13:55:00]       INFO: estimate 335  for dosm 8
[16/10/2023 13:55:00]       INFO: estimate 481  for dosm 9
[16/10/2023 13:55:00]       INFO: estimate 402  for dosm 10
[16/10/2023 13:55:00]       INFO: estimate 425  for dosm 11
[16/10/2023 13:55:00]       INFO: estimate 408  for dosm 12
[16/10/2023 13:55:00]       INFO: estimate 465  for dosm 13
[16/10/2023 13:55:00]       INFO: estimate 447  for dosm 14
[16/10/2023 13:55:00]       INFO: estimate 456  for dosm 15
[16/10/2023 13:55:01]       INFO: got 3051 datapoints from osm 0 
[16/10/2023 13:55:01]       INFO: got 3051 datapoints from osm 1 
[16/10/2023 13:55:01]       INFO: got 3051 datapoints from osm 2 
[16/10/2023 13:55:01]       INFO: got 3051 datapoints from osm 3 
[16/10/2023 13:55:01]       INFO: got 3051 datapoints from osm 4 
[16/10/2023 13:55:01]       INFO: got 3051 datapoints from osm 5 
[16/10/2023 13:55:01]       INFO: got 3051 datapoints from osm 6 
[16/10/2023 13:55:01]       INFO: got 3051 datapoints from osm 7 
[16/10/2023 13:55:01]       INFO: got 3051 datapoints from osm 8 
[16/10/2023 13:55:01]       INFO: got 3051 datapoints from osm 9 
[16/10/2023 13:55:01]       INFO: got 3051 datapoints from osm 10 
[16/10/2023 13:55:01]       INFO: got 3051 datapoints from osm 11 
[16/10/2023 13:55:01]       INFO: got 3051 datapoints from osm 12 
[16/10/2023 13:55:01]       INFO: got 3051 datapoints from osm 13 
[16/10/2023 13:55:01]       INFO: got 3051 datapoints from osm 14 
[16/10/2023 13:55:01]       INFO: got 3051 datapoints from osm 15 
[16/10/2023 13:55:01]       INFO: Query: Query[, attributeIndex:7 from:1695068030, to:1695068153, pointQuery:0, whereIndex:7, whereFrom:1695068030, whereTo:1695068153, agg:4, epsilon:0.001, extra:0]
[16/10/2023 13:55:01]       INFO: Retrieval: number of datapoints  48816 noise 7031 , interval [1695068030,1695068153]
[16/10/2023 13:55:02]       INFO: Query 184 / 1000 : real records  41785 ( +     0 padding +  7031 noise,  48816 total) (1664 ms, or   39 μs / record)
[16/10/2023 13:55:02]       INFO: Runtime Measurment: {before: 5135 μs, ORAMs: 1621 ms, after:   37 ms}
[16/10/2023 13:55:02]       INFO: Noise nodes 7
[16/10/2023 13:55:02]       INFO: num in osm 0: 3250
[16/10/2023 13:55:02]       INFO: num in osm 1: 3346
[16/10/2023 13:55:02]       INFO: num in osm 2: 3155
[16/10/2023 13:55:02]       INFO: num in osm 3: 3254
[16/10/2023 13:55:02]       INFO: num in osm 4: 3271
[16/10/2023 13:55:02]       INFO: num in osm 5: 3358
[16/10/2023 13:55:02]       INFO: num in osm 6: 3227
[16/10/2023 13:55:02]       INFO: num in osm 7: 3222
[16/10/2023 13:55:02]       INFO: num in osm 8: 3262
[16/10/2023 13:55:02]       INFO: num in osm 9: 3241
[16/10/2023 13:55:02]       INFO: num in osm 10: 3292
[16/10/2023 13:55:02]       INFO: num in osm 11: 3197
[16/10/2023 13:55:02]       INFO: num in osm 12: 3245
[16/10/2023 13:55:02]       INFO: num in osm 13: 3162
